0.140093,5360
0.180651,5896
0.181595,6432
0.182539,6968
0.183483,7504
0.184427,8040
0.221166,8576
0.22211,9112
0.223054,9648
0.223998,10184
0.224942,10720
0.225886,11256
0.22683,11792
0.261682,12328
0.262626,12864
0.26357,13400
0.264514,13936
0.265458,14472
0.266402,15008
0.267346,15544
0.26829,16080
0.269234,16616
0.270178,17152
0.271122,17688
0.302669,18224
0.303613,18760
0.304557,19296
0.305501,19832
0.306445,20368
0.307389,20904
0.308333,21440
0.309277,21976
0.310221,22512
0.311165,23048
0.312109,23584
0.313053,24120
0.313997,24656
0.314941,25192
0.315885,25728
0.316829,26264
0.343184,26800
0.344128,27336
0.345072,27872
0.346016,28408
0.34696,28944
0.347904,29480
0.348848,30016
0.349792,30552
0.350736,31088
0.35168,31624
0.352624,32160
0.353568,32696
0.354512,33232
0.355456,33768
0.3564,34304
0.357344,34840
0.358288,35376
0.359232,35912
0.360176,36448
0.36112,36984
0.362064,37520
0.363008,38056
0.363952,38592
0.364896,39128
0.383699,39664
0.384643,40200
0.385587,40736
0.386531,41272
0.387475,41808
0.388419,42344
0.389363,42880
0.390307,43416
0.391251,43952
0.392195,44488
0.393139,45024
0.394083,45560
0.395027,46096
0.395971,46632
0.396915,47168
0.397859,47704
0.398803,48240
0.399747,48776
0.400691,49312
0.401635,49848
0.402579,50384
0.403523,50920
0.404467,51456
0.405411,51992
0.406355,52528
0.407299,53064
0.408243,53600
0.409187,54136
0.410131,54672
0.411075,55208
0.412019,55744
0.412963,56280
0.413907,56816
0.414851,57352
0.415795,57888
0.416739,58424
0.424214,58960
0.425158,59496
0.426102,60032
0.427046,60568
0.42799,61104
0.428934,61640
0.429878,62176
0.430822,62712
0.431766,63248
0.43271,63784
0.433654,64320
0.434598,64856
0.435542,65392
0.436486,65928
0.43743,66464
0.438374,67000
0.439318,67536
0.440262,68072
0.441206,68608
0.44215,69144
0.443094,69680
0.444038,70216
0.444982,70752
0.445926,71288
0.44687,71824
0.447814,72360
0.448758,72896
0.449702,73432
0.450646,73968
0.45159,74504
0.452534,75040
0.453478,75576
0.454422,76112
0.455366,76648
0.45631,77184
0.457254,77720
0.458198,78256
0.459142,78792
0.460086,79328
0.46103,79864
0.461974,80400
0.462918,80936
0.463862,81472
0.464806,82008
0.46575,82544
0.466694,83080
0.467638,83616
0.468582,84152
0.469526,84688
0.47047,85224
0.471414,85760
0.472358,86296
0.473302,86832
0.474246,87368
0.47519,87904
0.476134,88440
0.477078,88976
0.478022,89512
0.478966,90048
0.47991,90584
0.480854,91120
0.481798,91656
0.482742,92192
0.483686,92728
0.48463,93264
0.485574,93800
0.486518,94336
0.487462,94872
0.488406,95408
0.48935,95944
0.490294,96480
0.491238,97016
0.492182,97552
0.493126,98088
0.49407,98624
0.495014,99160
0.495958,99696
0.496902,100232
0.497846,100768
0.49879,101304
0.499734,101840
0.500678,102376
0.501622,102912
0.502566,103448
0.50351,103984
0.504454,104520
0.505398,105056
0.506342,105592
0.507286,106128
0.50823,106664
0.509174,107200
0.510118,107736
0.511062,108272
0.512006,108808
0.51295,109344
0.513894,109880
0.514838,110416
0.515782,110952
0.516726,111488
0.51767,112024
0.518614,112560
0.519558,113096
0.520502,113632
0.521446,114168
0.52239,114704
0.523334,115240
0.524278,115776
0.525222,116312
0.526166,116848
0.52711,117384
0.528054,117920
0.528998,118456
0.529942,118992
0.530886,119528
0.53183,120064
0.532774,120600
0.533718,121136
0.534662,121672
0.535606,122208
0.53655,122744
0.537494,123280
0.538438,123816
0.539382,124352
0.540326,124888
0.54127,125424
0.542214,125960
0.543158,126496
0.544102,127032
0.545046,127568
0.54599,128104
0.546934,128640
0.547878,129176
0.548822,129712
0.549766,130248
0.55071,130784
0.551654,131320
0.552598,131856
0.553542,132392
0.554486,132928
0.55543,133464
0.556374,134000
0.557318,134536
0.558262,135072
0.559206,135608
0.56015,136144
0.561094,136680
0.562038,137216
0.562982,137752
0.563926,138288
0.56487,138824
0.565814,139360
0.566758,139896
0.567702,140432
0.568646,140968
0.56959,141504
0.570534,142040
0.571478,142576
0.572422,143112
0.573366,143648
0.57431,144184
0.575254,144720
0.576198,145256
0.577142,145792
0.578086,146328
0.57903,146864
0.579974,147400
0.580918,147936
0.581862,148472
0.582806,149008
0.58375,149544
0.584694,150080
0.585638,150616
0.586582,151152
0.587526,151688
0.58847,152224
0.589414,152760
0.590358,153296
0.591302,153832
0.592246,154368
0.59319,154904
0.594134,155440
0.595078,155976
0.596022,156512
0.596966,157048
0.59791,157584
0.598854,158120
0.599798,158656
0.600742,159192
0.601686,159728
0.60263,160264
0.603574,160800
0.604518,161336
0.605462,161872
0.606406,162408
0.60735,162944
0.608294,163480
0.609238,164016
0.610182,164552
0.611126,165088
0.61207,165624
0.613014,166160
0.613958,166696
0.614902,167232
0.615846,167768
0.61679,168304
0.617734,168840
0.618678,169376
0.619622,169912
0.620566,170448
0.62151,170984
0.622454,171520
0.623398,172056
0.624342,172592
0.625286,173128
0.62623,173664
0.627174,174200
0.628118,174736
0.629062,175272
0.630006,175808
0.63095,176344
0.631894,176880
0.632838,177416
0.633782,177952
0.634726,178488
0.63567,179024
0.636614,179560
0.637558,180096
0.638502,180632
0.639446,181168
0.64039,181704
0.641334,182240
0.642278,182776
0.643222,183312
0.644166,183848
0.64511,184384
0.646054,184920
0.646998,185456
0.647942,185992
0.648886,186528
0.64983,187064
0.650774,187600
0.651718,188136
0.652662,188672
0.653606,189208
0.65455,189744
0.655494,190280
0.656438,190816
0.657382,191352
0.658326,191888
0.65927,192424
0.660214,192960
0.661158,193496
0.662102,194032
0.663046,194568
0.66399,195104
0.664934,195640
0.665744,196176
0.66665,196712
0.667594,197248
0.66848,197784
0.669386,198320
0.670291,198856
0.671197,199392
0.672102,199928
0.673008,200464
0.673914,201000
0.674819,201536
0.675725,202072
0.67663,202608
0.677517,203144
0.678422,203680
0.679328,204216
0.680234,204752
0.681139,205288
0.682045,205824
0.68295,206360
0.683856,206896
0.684762,207432
0.685667,207968
0.686573,208504
0.687517,209040
0.688403,209576
0.689309,210112
0.690214,210648
0.69112,211184
0.692026,211720
0.692931,212256
0.693837,212792
0.694742,213328
0.695648,213864
0.696554,214400
0.697459,214936
0.698346,215472
0.699691,129560
0.700163,129024
0.700597,128745
0.701069,128472
0.701502,128225
0.701974,127952
0.702408,127705
0.70288,127432
0.703314,127185
0.703786,126912
0.704219,126665
0.704691,126392
0.705125,126145
0.705597,125872
0.70603,125625
0.706502,125352
0.706974,125080
0.707861,124572
0.708294,124325
0.708766,124052
0.7092,123805
0.709672,123532
0.710106,123285
0.710578,123012
0.711011,122765
0.711483,122492
0.711917,122245
0.712389,121972
0.712822,121725
0.713294,121452
0.713728,121205
0.7142,120932
0.714634,120685
0.715106,120412
0.716011,119892
0.716917,119372
0.717389,119100
0.717803,118865
0.718275,118592
0.718709,118345
0.719181,118072
0.719614,117825
0.720086,117552
0.72052,117305
0.720992,117032
0.721426,116785
0.721898,116512
0.722331,116265
0.722803,115992
0.723709,115472
0.724614,114952
0.72552,114432
0.726426,113912
0.727331,113392
0.727803,113120
0.728218,112885
0.72869,112612
0.729123,112365
0.729595,112092
0.730029,111845
0.730501,111572
0.731406,111052
0.732312,110532
0.733218,110012
0.734123,109492
0.735029,108972
0.735934,108452
0.73684,107932
0.737312,107660
0.737726,107425
0.738198,107152
0.739104,106632
0.74001,106112
0.740915,105592
0.741821,105072
0.742726,104552
0.743632,104032
0.744538,103512
0.745443,102992
0.745877,102745
0.746349,102472
0.746782,102225
0.747254,101952
0.747726,101680
0.748613,101172
0.749518,100652
0.750424,100132
0.75133,99612
0.752235,99092
0.753141,98572
0.753574,98325
0.754046,98052
0.75448,97805
0.754952,97532
0.755386,97285
0.755858,97012
0.756291,96765
0.756763,96492
0.757197,96245
0.757669,95972
0.758141,95088
0.758555,94624
0.759027,94088
